node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
ACADSB,ETHE1,9606.ENSP00000357873,9606.ENSP00000292147,0.053,0,0,0,0.109,0,0.106,0.688,0.733
ACADSB,BCKDHB,9606.ENSP00000357873,9606.ENSP00000318351,0.049,0,0,0,0.163,0.053,0.393,0.544,0.753
ACADSB,MCCC2,9606.ENSP00000357873,9606.ENSP00000343657,0.057,0.158,0,0,0.301,0,0.265,0.413,0.717
ACADSB,HIBCH,9606.ENSP00000357873,9606.ENSP00000352706,0.046,0,0,0,0.367,0.091,0.217,0.596,0.795
ACADSB,ALDH6A1,9606.ENSP00000357873,9606.ENSP00000450436,0,0,0,0,0.341,0.062,0,0.636,0.755
ACADSB,GCDH,9606.ENSP00000357873,9606.ENSP00000466845,0,0,0.106,0.714,0.274,0,0.9,0.265,0.946
ACADSB,DBT,9606.ENSP00000357873,9606.ENSP00000359151,0,0,0,0,0.133,0,0.918,0.373,0.951
ACAT1,AUH,9606.ENSP00000265838,9606.ENSP00000364883,0.054,0,0,0,0.371,0.33,0.216,0.239,0.719
ACAT1,HIBCH,9606.ENSP00000265838,9606.ENSP00000352706,0.054,0,0,0,0.445,0.296,0.216,0.273,0.751
ACAT1,DLST,9606.ENSP00000265838,9606.ENSP00000335304,0.057,0,0,0,0.123,0.074,0.8,0.156,0.847
ACAT1,ALDH6A1,9606.ENSP00000265838,9606.ENSP00000450436,0,0,0,0,0.173,0.113,0.9,0.259,0.938
ACAT1,DLAT,9606.ENSP00000265838,9606.ENSP00000280346,0.057,0,0,0,0.365,0,0.9,0.256,0.949
ACMSD,KYNU,9606.ENSP00000348459,9606.ENSP00000264170,0.231,0,0.241,0,0.214,0,0,0.794,0.893
ACMSD,MCCC1,9606.ENSP00000348459,9606.ENSP00000265594,0.1,0,0,0,0,0,0,0.761,0.776
ACMSD,TDO2,9606.ENSP00000348459,9606.ENSP00000444788,0.041,0,0,0,0.215,0,0,0.759,0.803
ACMSD,KMO,9606.ENSP00000348459,9606.ENSP00000355517,0.115,0,0.323,0,0.296,0,0,0.753,0.882
ADI1,MRI1,9606.ENSP00000333666,9606.ENSP00000040663,0.231,0,0.235,0,0.248,0.229,0,0.775,0.909
ADI1,ENOPH1,9606.ENSP00000333666,9606.ENSP00000273920,0.231,0,0.309,0,0.054,0,0.98,0.811,0.997
ADI1,IL4I1,9606.ENSP00000333666,9606.ENSP00000472474,0,0,0,0,0.049,0,0.9,0.163,0.913
ADI1,TAT,9606.ENSP00000333666,9606.ENSP00000348234,0.084,0,0,0,0.123,0,0.937,0.239,0.956
ADI1,APIP,9606.ENSP00000333666,9606.ENSP00000379133,0.111,0.721,0.445,0,0.392,0,0,0.594,0.959
ADO,CDO1,9606.ENSP00000362888,9606.ENSP00000250535,0,0,0,0,0.049,0,0,0.986,0.986
ADO,CSAD,9606.ENSP00000362888,9606.ENSP00000267085,0,0,0,0,0,0,0.9,0.709,0.969
ADO,GADL1,9606.ENSP00000362888,9606.ENSP00000282538,0,0,0,0,0,0,0.9,0.502,0.948
AFMID,KYAT3,9606.ENSP00000328938,9606.ENSP00000260508,0,0,0,0,0.06,0,0.9,0.654,0.964
AFMID,KYNU,9606.ENSP00000328938,9606.ENSP00000264170,0.095,0,0,0,0.124,0,0.938,0.788,0.988
AFMID,PCBD1,9606.ENSP00000328938,9606.ENSP00000299299,0,0,0,0,0.057,0.734,0,0.102,0.755
AFMID,DDC,9606.ENSP00000328938,9606.ENSP00000403644,0,0,0,0,0.067,0.047,0.9,0.289,0.928
AFMID,KYAT1,9606.ENSP00000328938,9606.ENSP00000399415,0,0,0,0,0.067,0,0.9,0.657,0.965
AFMID,IDO1,9606.ENSP00000328938,9606.ENSP00000430950,0,0,0,0,0.067,0,0.913,0.643,0.968
AFMID,IDO2,9606.ENSP00000328938,9606.ENSP00000443432,0,0,0,0,0.067,0,0.912,0.711,0.974
AFMID,KMO,9606.ENSP00000328938,9606.ENSP00000355517,0,0,0,0,0.105,0,0.92,0.811,0.985
AFMID,TDO2,9606.ENSP00000328938,9606.ENSP00000444788,0.095,0,0,0,0.102,0,0.938,0.806,0.989
AGMAT,OTC,9606.ENSP00000364986,9606.ENSP00000039007,0,0,0,0,0.113,0.092,0.673,0.579,0.874
AGMAT,CRYM,9606.ENSP00000364986,9606.ENSP00000219599,0.115,0,0,0,0.062,0,0.673,0.306,0.786
AGMAT,ODC1,9606.ENSP00000364986,9606.ENSP00000234111,0.091,0,0,0,0.134,0,0.937,0.779,0.987
AGMAT,HAL,9606.ENSP00000364986,9606.ENSP00000261208,0.115,0,0,0,0.382,0,0.42,0.315,0.753
AGMAT,ASL,9606.ENSP00000364986,9606.ENSP00000307188,0,0,0,0,0.042,0,0.449,0.519,0.723
AGMAT,AZIN1,9606.ENSP00000364986,9606.ENSP00000337180,0.091,0,0,0,0.11,0,0.402,0.489,0.719
AGMAT,OAT,9606.ENSP00000364986,9606.ENSP00000357838,0.115,0,0,0,0.321,0.067,0.673,0.598,0.912
AGMAT,SMS,9606.ENSP00000364986,9606.ENSP00000385746,0.102,0,0,0,0.251,0,0.449,0.709,0.878
AGMAT,SAT1,9606.ENSP00000364986,9606.ENSP00000368572,0.057,0,0,0,0.074,0,0.9,0.501,0.95
AGMAT,SRM,9606.ENSP00000364986,9606.ENSP00000366156,0.102,0,0,0,0.261,0,0.942,0.715,0.987
AGXT,DLD,9606.ENSP00000302620,9606.ENSP00000205402,0,0,0,0,0,0,0.9,0.368,0.934
AGXT,DAO,9606.ENSP00000302620,9606.ENSP00000228476,0.108,0,0,0,0.194,0,0.9,0.561,0.964
AGXT,AGXT2,9606.ENSP00000302620,9606.ENSP00000231420,0.111,0,0,0,0.375,0.109,0.9,0.953,0.997
AGXT,AMT,9606.ENSP00000302620,9606.ENSP00000273588,0.049,0,0,0,0.196,0,0.917,0.588,0.97
AGXT,BHMT,9606.ENSP00000302620,9606.ENSP00000274353,0.042,0,0,0,0.278,0,0.639,0.203,0.774
AGXT,MTR,9606.ENSP00000302620,9606.ENSP00000355536,0.042,0,0,0,0.108,0,0.639,0.166,0.708
AGXT,OAT,9606.ENSP00000302620,9606.ENSP00000357838,0.045,0,0,0,0.086,0,0,0.722,0.737
AGXT,ASNS,9606.ENSP00000302620,9606.ENSP00000377845,0.061,0,0,0,0,0,0.673,0.313,0.77
AGXT,MAT1A,9606.ENSP00000302620,9606.ENSP00000361287,0.07,0,0,0,0.32,0,0.653,0.209,0.803
AGXT,FTCD,9606.ENSP00000302620,9606.ENSP00000380856,0.197,0,0,0,0.603,0,0,0.494,0.825
AGXT,OGDH,9606.ENSP00000302620,9606.ENSP00000388183,0,0,0,0,0.042,0,0,0.841,0.841
AGXT,PHGDH,9606.ENSP00000302620,9606.ENSP00000493382,0.115,0,0,0,0.148,0,0.673,0.444,0.844
AGXT,GNMT,9606.ENSP00000302620,9606.ENSP00000361894,0,0,0,0,0.152,0,0.9,0.274,0.933
AGXT,CBS,9606.ENSP00000302620,9606.ENSP00000381231,0,0,0,0,0.128,0,0.9,0.371,0.94
AGXT,GCSH,9606.ENSP00000302620,9606.ENSP00000319531,0.046,0,0,0,0.057,0,0.918,0.36,0.946
AGXT,GATM,9606.ENSP00000302620,9606.ENSP00000379895,0,0,0,0,0.062,0,0.9,0.534,0.952
AGXT,GPT2,9606.ENSP00000302620,9606.ENSP00000345282,0.083,0,0,0,0.131,0.091,0.9,0.471,0.954
AGXT,GLDC,9606.ENSP00000302620,9606.ENSP00000370737,0.049,0,0,0,0.082,0,0.913,0.499,0.957
AGXT,GPT,9606.ENSP00000302620,9606.ENSP00000378408,0.083,0,0,0,0.16,0.091,0.9,0.488,0.957
AGXT,PIPOX,9606.ENSP00000302620,9606.ENSP00000317721,0.108,0,0,0,0.216,0,0.9,0.504,0.96
AGXT,HAO1,9606.ENSP00000302620,9606.ENSP00000368066,0.059,0,0,0,0.345,0.109,0.922,0.709,0.985
AGXT,PSPH,9606.ENSP00000302620,9606.ENSP00000378854,0.231,0,0,0,0,0.092,0.98,0.441,0.991
AGXT,SHMT1,9606.ENSP00000302620,9606.ENSP00000318868,0.102,0,0,0,0.099,0.085,0.978,0.729,0.994
AGXT,GRHPR,9606.ENSP00000302620,9606.ENSP00000313432,0.231,0,0,0,0.147,0,0.98,0.979,0.999
AGXT2,DAO,9606.ENSP00000231420,9606.ENSP00000228476,0.061,0,0,0,0.282,0,0.908,0.325,0.952
AGXT2,HGD,9606.ENSP00000231420,9606.ENSP00000283871,0,0,0,0,0.759,0,0,0.209,0.801
AGXT2,BCKDHA,9606.ENSP00000231420,9606.ENSP00000269980,0.056,0,0,0,0,0,0.8,0.115,0.818
AGXT2,DBT,9606.ENSP00000231420,9606.ENSP00000359151,0,0,0,0,0.042,0,0.8,0.156,0.824
AGXT2,BCKDHB,9606.ENSP00000231420,9606.ENSP00000318351,0.054,0,0,0,0.049,0,0.8,0.251,0.847
AGXT2,HAO1,9606.ENSP00000231420,9606.ENSP00000368066,0,0,0,0,0.246,0,0.8,0.221,0.872
AGXT2,GRHPR,9606.ENSP00000231420,9606.ENSP00000313432,0,0,0,0,0.146,0,0.8,0.361,0.881
AGXT2,GCLM,9606.ENSP00000231420,9606.ENSP00000359258,0,0,0,0,0.066,0,0.9,0.068,0.905
AGXT2,GCLC,9606.ENSP00000231420,9606.ENSP00000497574,0,0,0,0,0.042,0,0.9,0.107,0.906
AGXT2,GNMT,9606.ENSP00000231420,9606.ENSP00000361894,0,0,0,0,0.114,0,0.9,0.215,0.924
AGXT2,GPT,9606.ENSP00000231420,9606.ENSP00000378408,0,0,0,0,0.079,0.101,0.9,0.247,0.929
AGXT2,BCAT2,9606.ENSP00000231420,9606.ENSP00000322991,0,0,0,0,0.194,0,0.9,0.22,0.931
AGXT2,ALDH6A1,9606.ENSP00000231420,9606.ENSP00000450436,0,0.038,0,0,0.117,0,0.9,0.305,0.933
AGXT2,BCAT1,9606.ENSP00000231420,9606.ENSP00000443459,0,0,0,0,0.194,0,0.9,0.258,0.934
AGXT2,CTH,9606.ENSP00000231420,9606.ENSP00000359976,0,0,0,0,0.107,0,0.9,0.333,0.935
AGXT2,GPT2,9606.ENSP00000231420,9606.ENSP00000345282,0,0,0,0,0.073,0.101,0.9,0.313,0.935
AGXT2,SHMT1,9606.ENSP00000231420,9606.ENSP00000318868,0,0,0,0,0.087,0,0.9,0.378,0.938
AGXT2,ALDH7A1,9606.ENSP00000231420,9606.ENSP00000387123,0.055,0.001,0,0,0.139,0.109,0.918,0.156,0.941
AGXT2,HIBADH,9606.ENSP00000231420,9606.ENSP00000265395,0,0,0,0,0.061,0,0.918,0.299,0.941
AGXT2,ALDH9A1,9606.ENSP00000231420,9606.ENSP00000346827,0.055,0.003,0,0,0.139,0.099,0.918,0.186,0.942
AGXT2,PIPOX,9606.ENSP00000231420,9606.ENSP00000317721,0.061,0,0,0,0.219,0,0.908,0.243,0.942
AGXT2,GATM,9606.ENSP00000231420,9606.ENSP00000379895,0,0,0,0,0.082,0.048,0.9,0.461,0.946
AGXT2,GADL1,9606.ENSP00000231420,9606.ENSP00000282538,0.057,0.899,0,0,0.105,0.092,0.259,0.248,0.947
AGXT2,CSAD,9606.ENSP00000231420,9606.ENSP00000267085,0.057,0.893,0,0,0.105,0.092,0.259,0.307,0.948
AGXT2,GLDC,9606.ENSP00000231420,9606.ENSP00000370737,0.045,0,0,0,0.113,0,0.9,0.534,0.955
AHCY,SHMT1,9606.ENSP00000217426,9606.ENSP00000318868,0,0,0,0,0.253,0.084,0,0.676,0.759
AHCY,GNMT,9606.ENSP00000217426,9606.ENSP00000361894,0,0,0,0,0.109,0,0,0.752,0.769
AHCY,MAT1A,9606.ENSP00000217426,9606.ENSP00000361287,0.102,0,0,0,0.405,0.073,0,0.778,0.875
AHCY,KYAT3,9606.ENSP00000217426,9606.ENSP00000260508,0,0,0,0,0.09,0,0.9,0.237,0.924
AHCY,KYAT1,9606.ENSP00000217426,9606.ENSP00000399415,0,0,0,0,0.097,0,0.9,0.244,0.925
AHCY,BHMT2,9606.ENSP00000217426,9606.ENSP00000255192,0.091,0,0,0,0.068,0,0.937,0.66,0.979
AHCY,CTH,9606.ENSP00000217426,9606.ENSP00000359976,0.089,0,0,0,0.1,0.069,0.931,0.728,0.983
AHCY,CBS,9606.ENSP00000217426,9606.ENSP00000381231,0.09,0,0,0,0.134,0.071,0.942,0.758,0.987
AHCY,BHMT,9606.ENSP00000217426,9606.ENSP00000274353,0.091,0,0,0,0.068,0,0.937,0.816,0.988
AHCY,MTR,9606.ENSP00000217426,9606.ENSP00000355536,0.091,0,0,0,0.068,0,0.937,0.881,0.992
AIMP1,AIMP2,9606.ENSP00000378191,9606.ENSP00000223029,0,0,0,0,0.199,0.916,0.9,0.978,0.999
AIMP1,PSMA2,9606.ENSP00000378191,9606.ENSP00000223321,0,0,0,0,0.647,0,0,0.233,0.718
AIMP1,RARS1,9606.ENSP00000378191,9606.ENSP00000231572,0.093,0,0,0,0.286,0.991,0.9,0.863,0.999
AIMP1,MARS1,9606.ENSP00000378191,9606.ENSP00000262027,0,0.899,0,0,0.287,0.978,0.9,0.733,0.999
AIMP1,DARS1,9606.ENSP00000378191,9606.ENSP00000264161,0.057,0,0,0,0.363,0.881,0.9,0.386,0.994
AIMP1,QARS1,9606.ENSP00000378191,9606.ENSP00000307567,0.06,0.372,0,0,0.211,0.989,0.9,0.895,0.999
AIMP1,KARS1,9606.ENSP00000378191,9606.ENSP00000325448,0.045,0,0,0,0.343,0.886,0.9,0.724,0.997
AIMP1,EPRS1,9606.ENSP00000378191,9606.ENSP00000355890,0.256,0.681,0,0,0.622,0.976,0.9,0.813,0.999
AIMP1,PSMA7,9606.ENSP00000378191,9606.ENSP00000359910,0,0,0,0,0.538,0.292,0,0.539,0.836
AIMP1,IARS1,9606.ENSP00000378191,9606.ENSP00000364794,0.09,0,0,0,0.209,0.886,0.9,0.664,0.996
AIMP1,EEF1E1,9606.ENSP00000378191,9606.ENSP00000369038,0,0,0,0,0.18,0.875,0.9,0.972,0.999
AIMP1,LARS1,9606.ENSP00000378191,9606.ENSP00000377954,0.092,0,0,0,0.405,0.874,0.9,0.665,0.997
AIMP1,CPS1,9606.ENSP00000378191,9606.ENSP00000402608,0,0,0,0,0.067,0,0,0.753,0.76
AIMP2,IARS1,9606.ENSP00000223029,9606.ENSP00000364794,0,0,0,0,0.183,0.854,0.9,0.597,0.994
AIMP2,LARS1,9606.ENSP00000223029,9606.ENSP00000377954,0,0,0,0,0.083,0.839,0.9,0.757,0.995
AIMP2,RARS1,9606.ENSP00000223029,9606.ENSP00000231572,0,0,0,0,0.328,0.911,0.9,0.729,0.998
AIMP2,KARS1,9606.ENSP00000223029,9606.ENSP00000325448,0,0,0,0,0.284,0.994,0.9,0.933,0.999
AIMP2,MARS1,9606.ENSP00000223029,9606.ENSP00000262027,0,0,0,0,0.161,0.967,0.9,0.891,0.999
AIMP2,DARS1,9606.ENSP00000223029,9606.ENSP00000264161,0,0,0,0,0.147,0.987,0.9,0.584,0.999
AIMP2,QARS1,9606.ENSP00000223029,9606.ENSP00000307567,0,0,0,0,0.141,0.911,0.9,0.892,0.999
AIMP2,EEF1E1,9606.ENSP00000223029,9606.ENSP00000369038,0,0,0,0,0.24,0.98,0.9,0.993,0.999
AIMP2,EPRS1,9606.ENSP00000223029,9606.ENSP00000355890,0,0,0,0,0.151,0.985,0.9,0.934,0.999
ALDH18A1,PYCR3,9606.ENSP00000360268,9606.ENSP00000220966,0.272,0,0.218,0,0.401,0.095,0,0.775,0.918
ALDH18A1,MCCC1,9606.ENSP00000360268,9606.ENSP00000265594,0,0,0,0,0.062,0,0.589,0.361,0.732
ALDH18A1,GLUD1,9606.ENSP00000360268,9606.ENSP00000277865,0.053,0,0,0,0.074,0,0.963,0.506,0.982
ALDH18A1,NAGS,9606.ENSP00000360268,9606.ENSP00000293404,0.354,0,0,0,0,0.065,0.155,0.574,0.753
ALDH18A1,ASL,9606.ENSP00000360268,9606.ENSP00000307188,0.322,0,0,0,0.049,0,0,0.597,0.718
ALDH18A1,GLUL,9606.ENSP00000360268,9606.ENSP00000307900,0.12,0,0,0,0,0,0.8,0.62,0.927
ALDH18A1,GLS2,9606.ENSP00000360268,9606.ENSP00000310447,0.071,0,0,0,0,0,0.962,0.259,0.972
ALDH18A1,GLS,9606.ENSP00000360268,9606.ENSP00000317379,0.071,0,0,0,0.05,0,0.962,0.283,0.973
ALDH18A1,BCAT2,9606.ENSP00000360268,9606.ENSP00000322991,0.156,0,0,0,0.48,0.073,0,0.44,0.741
ALDH18A1,GLUD2,9606.ENSP00000360268,9606.ENSP00000327589,0.053,0,0,0,0.049,0,0.963,0.438,0.978
ALDH18A1,PYCR2,9606.ENSP00000360268,9606.ENSP00000342502,0.272,0,0,0,0.462,0.095,0,0.776,0.91
ALDH18A1,ALDH9A1,9606.ENSP00000360268,9606.ENSP00000346827,0.055,0,0,0,0.067,0,0.287,0.616,0.727
ALDH18A1,PRODH,9606.ENSP00000360268,9606.ENSP00000349577,0.07,0,0,0,0,0.071,0,0.861,0.869
ALDH18A1,EPRS1,9606.ENSP00000360268,9606.ENSP00000355890,0.357,0,0,0,0.187,0.173,0,0.435,0.723
ALDH18A1,OAT,9606.ENSP00000360268,9606.ENSP00000357838,0.355,0,0,0,0.061,0.291,0.983,0.811,0.998
ALDH18A1,BCAT1,9606.ENSP00000360268,9606.ENSP00000443459,0.156,0,0,0,0.457,0.073,0,0.438,0.729
ALDH18A1,ALDH7A1,9606.ENSP00000360268,9606.ENSP00000387123,0.055,0,0,0,0.134,0,0.287,0.593,0.731
ALDH18A1,CPS1,9606.ENSP00000360268,9606.ENSP00000402608,0.102,0,0,0,0.071,0,0.585,0.397,0.763
ALDH18A1,PHGDH,9606.ENSP00000360268,9606.ENSP00000493382,0.283,0,0,0,0.215,0,0,0.635,0.776
ALDH18A1,ASS1,9606.ENSP00000360268,9606.ENSP00000361471,0.356,0,0,0,0.154,0,0,0.703,0.824
ALDH18A1,PSAT1,9606.ENSP00000360268,9606.ENSP00000365773,0.356,0,0,0,0.321,0,0,0.668,0.842
ALDH18A1,ASNS,9606.ENSP00000360268,9606.ENSP00000377845,0.055,0,0,0,0.308,0,0.673,0.657,0.917
ALDH18A1,PYCR1,9606.ENSP00000360268,9606.ENSP00000384949,0.272,0,0,0,0.454,0.095,0,0.956,0.982
ALDH18A1,ALDH4A1,9606.ENSP00000360268,9606.ENSP00000364490,0.055,0,0,0,0.06,0,0.925,0.899,0.992
ALDH4A1,DLD,9606.ENSP00000364490,9606.ENSP00000205402,0,0,0,0,0.108,0,0.826,0.331,0.887
ALDH4A1,PYCR3,9606.ENSP00000364490,9606.ENSP00000220966,0,0,0,0,0.116,0,0.9,0.674,0.968
ALDH4A1,GOT2,9606.ENSP00000364490,9606.ENSP00000245206,0,0,0,0,0.068,0.118,0.912,0.45,0.955
ALDH4A1,ARG2,9606.ENSP00000364490,9606.ENSP00000261783,0.055,0,0,0,0.125,0,0.147,0.657,0.726
ALDH4A1,ASPA,9606.ENSP00000364490,9606.ENSP00000263080,0,0,0,0,0.047,0,0.8,0,0.801
ALDH4A1,AMT,9606.ENSP00000364490,9606.ENSP00000273588,0,0,0,0,0.143,0,0.8,0.304,0.87
ALDH4A1,GLUD1,9606.ENSP00000364490,9606.ENSP00000277865,0.05,0,0,0,0.123,0.078,0.912,0.528,0.962
ALDH4A1,GLUL,9606.ENSP00000364490,9606.ENSP00000307900,0.057,0,0,0,0.081,0,0.9,0.515,0.952
ALDH4A1,GLS2,9606.ENSP00000364490,9606.ENSP00000310447,0.041,0,0,0,0.06,0,0.9,0.542,0.953
ALDH4A1,GLS,9606.ENSP00000364490,9606.ENSP00000317379,0.041,0,0,0,0.042,0,0.9,0.304,0.927
ALDH4A1,GCSH,9606.ENSP00000364490,9606.ENSP00000319531,0,0,0,0,0.054,0,0.8,0.292,0.854
ALDH4A1,CNDP2,9606.ENSP00000364490,9606.ENSP00000325548,0.045,0,0,0,0.056,0,0.8,0.113,0.818
ALDH4A1,GLUD2,9606.ENSP00000364490,9606.ENSP00000327589,0.05,0,0,0,0.123,0.078,0.912,0.379,0.95
ALDH4A1,PYCR2,9606.ENSP00000364490,9606.ENSP00000342502,0,0,0,0,0.1,0,0.9,0.684,0.969
ALDH4A1,ALDH9A1,9606.ENSP00000364490,9606.ENSP00000346827,0,0,0,0.666,0.062,0,0.8,0.23,0.843
ALDH4A1,PRODH,9606.ENSP00000364490,9606.ENSP00000349577,0.057,0,0,0,0.319,0.075,0.94,0.981,0.999
ALDH4A1,EPRS1,9606.ENSP00000364490,9606.ENSP00000355890,0.095,0,0,0,0.067,0,0.8,0.316,0.869
ALDH4A1,OAT,9606.ENSP00000364490,9606.ENSP00000357838,0.061,0,0,0,0.128,0,0.925,0.777,0.984
ALDH4A1,GCLM,9606.ENSP00000364490,9606.ENSP00000359258,0,0,0,0,0.087,0.045,0.82,0.135,0.846
ALDH4A1,GOT1,9606.ENSP00000364490,9606.ENSP00000359539,0,0,0,0,0.075,0.244,0.912,0.394,0.958
ALDH4A1,CARNS1,9606.ENSP00000364490,9606.ENSP00000389009,0.042,0,0,0,0,0,0.8,0.084,0.809
ALDH4A1,GCLC,9606.ENSP00000364490,9606.ENSP00000497574,0,0,0,0,0.049,0,0.8,0.166,0.827
ALDH4A1,FTCD,9606.ENSP00000364490,9606.ENSP00000380856,0,0,0,0,0.133,0,0.8,0.255,0.859
ALDH4A1,GLDC,9606.ENSP00000364490,9606.ENSP00000370737,0,0,0,0,0.074,0,0.8,0.316,0.862
ALDH4A1,ALDH7A1,9606.ENSP00000364490,9606.ENSP00000387123,0,0,0,0.61,0.088,0,0.8,0.337,0.868
ALDH4A1,GATM,9606.ENSP00000364490,9606.ENSP00000379895,0,0,0,0,0.093,0.053,0.811,0.298,0.871
ALDH4A1,PYCR1,9606.ENSP00000364490,9606.ENSP00000384949,0,0,0,0,0.119,0.166,0.9,0.768,0.98
ALDH6A1,HIBADH,9606.ENSP00000450436,9606.ENSP00000265395,0,0,0,0,0.7,0.223,0.959,0.682,0.996
ALDH6A1,DLAT,9606.ENSP00000450436,9606.ENSP00000280346,0,0,0,0,0.115,0,0.8,0.249,0.855
ALDH6A1,ALDH9A1,9606.ENSP00000450436,9606.ENSP00000346827,0,0,0.117,0.758,0.11,0.114,0.9,0.241,0.937
ALDH6A1,HIBCH,9606.ENSP00000450436,9606.ENSP00000352706,0,0,0,0,0.289,0.267,0,0.667,0.811
ALDH6A1,DBT,9606.ENSP00000450436,9606.ENSP00000359151,0,0,0,0,0.263,0,0.9,0.458,0.956
ALDH6A1,ALDH7A1,9606.ENSP00000450436,9606.ENSP00000387123,0,0,0,0.661,0.133,0.114,0.9,0.252,0.934
ALDH7A1,BBOX1,9606.ENSP00000387123,9606.ENSP00000263182,0,0,0,0,0.11,0.057,0.907,0.114,0.921
ALDH7A1,HIBADH,9606.ENSP00000387123,9606.ENSP00000265395,0,0,0,0,0.098,0.071,0.908,0.166,0.927
ALDH7A1,BHMT,9606.ENSP00000387123,9606.ENSP00000274353,0,0,0,0,0.11,0.092,0.9,0.434,0.948
ALDH7A1,GLUD1,9606.ENSP00000387123,9606.ENSP00000277865,0.05,0,0,0,0.127,0.078,0.815,0.24,0.873
ALDH7A1,GADL1,9606.ENSP00000387123,9606.ENSP00000282538,0,0,0,0,0.087,0.047,0.914,0.163,0.929
ALDH7A1,GLUL,9606.ENSP00000387123,9606.ENSP00000307900,0.057,0,0,0,0.068,0,0.8,0.217,0.844
ALDH7A1,GLS2,9606.ENSP00000387123,9606.ENSP00000310447,0.041,0,0,0,0,0,0.8,0.102,0.812
ALDH7A1,GLS,9606.ENSP00000387123,9606.ENSP00000317379,0.041,0,0,0,0.042,0,0.8,0.102,0.812
